priority,symbol,identifier,open,dayHigh,dayLow,lastPrice,previousClose,change,pChange,ffmc,yearHigh,yearLow,totalTradedVolume,stockIndClosePrice,totalTradedValue,lastUpdateTime,nearWKH,nearWKL,perChange365d,date365dAgo,chart365dPath,date30dAgo,perChange30d,chart30dPath,chartTodayPath,series,meta.symbol,meta.companyName,meta.industry,meta.activeSeries,meta.debtSeries,meta.isFNOSec,meta.isCASec,meta.isSLBSec,meta.isDebtSec,meta.isSuspended,meta.tempSuspendedSeries,meta.isETFSec,meta.isDelisted,meta.isin,meta.slb_isin,meta.listingDate,meta.isMunicipalBond,meta.isHybridSymbol,meta.quotepreopenstatus.equityTime,meta.quotepreopenstatus.preOpenTime,meta.quotepreopenstatus.QuotePreOpenFlag
0,RBLBANK,RBLBANKEQN,199.0,204.6,197.51,201.98,200.37,1.61,0.8,119458164376.73,272.05,146.1,3450849,0,695967226.32,,25.756294798750236,-38.247775496235455,-23.02,30-Apr-2024,https://nsearchives.nseindia.com/365d/RBLBANK-EQ.svg,01-Apr-2025,13.69,https://nsearchives.nseindia.com/30d/RBLBANK-EQ.svg,https://nsearchives.nseindia.com/today/RBLBANKEQN.svg,EQ,RBLBANK,RBL Bank Limited,Private Sector Bank,['EQ'],[],True,False,True,False,False,[],False,False,INE976G01028,INE976G01028,2016-08-31,False,False,02-May-2025 10:43:47,02-May-2025 09:07:22,False
0,BOSCHLTD,BOSCHLTDEQN,29595.0,29710.0,29375.0,29690.0,29455.0,235.0,0.8,256767213167.41,39088.8,25921.6,3977,0,117521185.17,,24.04473915801969,-14.537682859082778,0.34,30-Apr-2024,https://nsearchives.nseindia.com/365d/BOSCHLTD-EQ.svg,01-Apr-2025,5.63,https://nsearchives.nseindia.com/30d/BOSCHLTD-EQ.svg,https://nsearchives.nseindia.com/today/BOSCHLTDEQN.svg,EQ,BOSCHLTD,Bosch Limited,Auto Components & Equipments,['EQ'],[],True,False,True,False,False,[],False,False,INE323A01026,INE323A01026,2003-05-12,False,False,02-May-2025 10:43:47,02-May-2025 09:07:22,False
0,JSFB,JSFBEQN,498.0,507.5,496.25,504.5,500.5,4.0,0.8,26836110359.13,760.9,363.8,82995,0,41816200.8,,33.69693783677224,-38.675096206706975,-16.63,30-Apr-2024,https://nsearchives.nseindia.com/365d/JSFB-EQ.svg,01-Apr-2025,20.82,https://nsearchives.nseindia.com/30d/JSFB-EQ.svg,https://nsearchives.nseindia.com/today/JSFBEQN.svg,EQ,JSFB,Jana Small Finance Bank Limited,Other Bank,['EQ'],[],False,False,True,False,False,[],False,False,INE953L01027,INE953L01027,2024-02-14,False,False,02-May-2025 10:43:47,02-May-2025 09:07:22,False
0,WAAREEENER,WAAREEENEREQN,2609.9,2640.0,2577.0,2625.0,2604.5,20.5,0.79,69035014569.3,3743.0,1863.0,369510,0,963715335.9,,29.86908896607,-40.90177133655394,-,-,-,01-Apr-2025,9.44,https://nsearchives.nseindia.com/30d/WAAREEENER-EQ.svg,https://nsearchives.nseindia.com/today/WAAREEENEREQN.svg,EQ,WAAREEENER,Waaree Energies Limited,Other Electrical Equipment,['EQ'],[],False,False,True,False,False,[],False,False,INE377N01017,INE377N01017,2024-10-28,False,False,02-May-2025 10:43:47,02-May-2025 09:07:22,False
0,LICI,LICIEQN,793.75,806.1,793.55,802.0,795.75,6.25,0.79,177537612818.91,1222.0,715.3,295151,0,236829162.4,,34.36988543371522,-12.120788480357898,-18.66,30-Apr-2024,https://nsearchives.nseindia.com/365d/LICI-EQ.svg,01-Apr-2025,-0.25,https://nsearchives.nseindia.com/30d/LICI-EQ.svg,https://nsearchives.nseindia.com/today/LICIEQN.svg,EQ,LICI,Life Insurance Corporation Of India,Life Insurance,['EQ'],[],True,False,True,False,False,[],False,False,INE0J1Y01017,INE0J1Y01017,2022-05-17,False,False,02-May-2025 10:43:47,02-May-2025 09:07:22,False
0,SCHAEFFLER,SCHAEFFLEREQN,3472.9,3522.2,3423.9,3500.2,3472.9,27.3,0.79,140462034894.36,4951.0,2823.0,45049,0,156434003.97,,29.303171076550196,-23.98866454126815,-5.88,30-Apr-2024,https://nsearchives.nseindia.com/365d/SCHAEFFLER-EQ.svg,01-Apr-2025,6.72,https://nsearchives.nseindia.com/30d/SCHAEFFLER-EQ.svg,https://nsearchives.nseindia.com/today/SCHAEFFLEREQN.svg,EQ,SCHAEFFLER,Schaeffler India Limited,Auto Components & Equipments,['EQ'],[],False,False,True,False,False,[],False,False,INE513A01022,INE513A01022,2000-11-29,False,False,02-May-2025 10:43:47,02-May-2025 09:07:22,False
0,GNFC,GNFCEQN,488.5,490.8,480.1,490.2,486.35,3.85,0.79,40843137850.06,776.6,449.0,109561,0,53288279.18,,36.8787020345094,-9.175946547884186,-31.75,30-Apr-2024,https://nsearchives.nseindia.com/365d/GNFC-EQ.svg,01-Apr-2025,-1.6,https://nsearchives.nseindia.com/30d/GNFC-EQ.svg,https://nsearchives.nseindia.com/today/GNFCEQN.svg,EQ,GNFC,Gujarat Narmada Valley Fertilizers and Chemicals Limited,Commodity Chemicals,['EQ'],[],False,False,True,False,False,[],False,False,INE113A01013,INE113A01013,1995-05-17,False,False,02-May-2025 10:43:47,02-May-2025 09:07:22,False
0,MAHSEAMLES,MAHSEAMLESEQN,648.4,672.2,647.95,660.65,655.45,5.2,0.79,27540361495.08,942.0,566.5,60783,0,39927744.87,,29.86730360934183,-16.619593998234773,-27.53,30-Apr-2024,https://nsearchives.nseindia.com/365d/MAHSEAMLES-EQ.svg,01-Apr-2025,-10.84,https://nsearchives.nseindia.com/30d/MAHSEAMLES-EQ.svg,https://nsearchives.nseindia.com/today/MAHSEAMLESEQN.svg,EQ,MAHSEAMLES,Maharashtra Seamless Limited,Iron & Steel Products,['EQ'],[],False,False,True,False,False,[],False,False,INE271B01025,INE271B01025,2004-08-25,False,False,02-May-2025 10:43:47,02-May-2025 09:07:22,False
0,VENTIVE,VENTIVEEQN,717.0,728.0,710.05,724.45,718.8,5.65,0.79,9920071414.05,810.4,523.4,21639,0,15569693.28,,10.605873642645598,-38.41230416507453,-,-,-,01-Apr-2025,0.06,https://nsearchives.nseindia.com/30d/VENTIVE-EQ.svg,https://nsearchives.nseindia.com/today/VENTIVEEQN.svg,EQ,VENTIVE,Ventive Hospitality Limited,Hotels & Resorts,['EQ'],[],False,False,False,False,False,[],False,False,INE781S01027,,2024-12-30,False,False,02-May-2025 10:43:47,02-May-2025 09:07:22,False
0,ROSSARI,ROSSARIEQN,655.65,666.9,648.8,663.25,658.05,5.2,0.79,11680600942.0,972.7,569.0,19431,0,12758588.91,,31.813508789966075,-16.56414762741652,-12.17,30-Apr-2024,https://nsearchives.nseindia.com/365d/ROSSARI-EQ.svg,01-Apr-2025,6.83,https://nsearchives.nseindia.com/30d/ROSSARI-EQ.svg,https://nsearchives.nseindia.com/today/ROSSARIEQN.svg,EQ,ROSSARI,Rossari Biotech Limited,Specialty Chemicals,['EQ'],[],False,False,False,False,False,[],False,False,INE02A801020,,2020-07-23,False,False,02-May-2025 10:43:47,02-May-2025 09:07:22,False
0,BIOCON,BIOCONEQN,321.8,324.5,320.35,324.3,321.8,2.5,0.78,145650929350.14,404.7,269.55,673630,0,217427555.1,,19.866567828020752,-20.311630495269892,7.79,30-Apr-2024,https://nsearchives.nseindia.com/365d/BIOCON-EQ.svg,01-Apr-2025,-5.1,https://nsearchives.nseindia.com/30d/BIOCON-EQ.svg,https://nsearchives.nseindia.com/today/BIOCONEQN.svg,EQ,BIOCON,Biocon Limited,Pharmaceuticals,['EQ'],[],True,False,True,False,False,[],False,False,INE376G01013,INE376G01013,2004-04-07,False,False,02-May-2025 10:43:47,02-May-2025 09:07:22,False
0,HSCL,HSCLEQN,436.7,445.8,433.25,441.1,437.7,3.4,0.78,102939082996.81,688.7,307.7,344566,0,151681398.86,,35.95179323362858,-43.35391615209621,16.72,30-Apr-2024,https://nsearchives.nseindia.com/365d/HSCL-EQ.svg,01-Apr-2025,0.42,https://nsearchives.nseindia.com/30d/HSCL-EQ.svg,https://nsearchives.nseindia.com/today/HSCLEQN.svg,EQ,HSCL,Himadri Speciality Chemical Limited,Carbon Black,['EQ'],[],False,False,True,False,False,[],False,False,INE019C01026,INE019C01026,2007-03-02,False,False,02-May-2025 10:43:47,02-May-2025 09:07:22,False
0,IIFL,IIFLEQN,360.0,364.3,350.45,362.0,359.2,2.8,0.78,83696163198.74,560.6,279.8,242924,0,87809738.28,,35.426328933285774,-29.378127233738375,-11.53,30-Apr-2024,https://nsearchives.nseindia.com/365d/IIFL-EQ.svg,01-Apr-2025,10.56,https://nsearchives.nseindia.com/30d/IIFL-EQ.svg,https://nsearchives.nseindia.com/today/IIFLEQN.svg,EQ,IIFL,IIFL Finance Limited,Non Banking Financial Company (NBFC),['EQ'],[],True,False,True,True,False,"['N9', 'NA', 'NB', 'NH', 'NI', 'N1', 'N2', 'N3', 'N4', 'N5', 'N8', 'BE']",False,False,INE530B01024,INE530B01024,2005-05-17,False,False,02-May-2025 10:43:47,02-May-2025 09:07:22,False
0,SUVENPHAR,SUVENPHAREQN,1140.0,1152.3,1115.0,1146.0,1137.1,8.9,0.78,145136974651.94,1360.0,598.0,48846,0,55775782.02,,15.735294117647058,-91.63879598662207,72.17,30-Apr-2024,https://nsearchives.nseindia.com/365d/SUVENPHAR-EQ.svg,01-Apr-2025,5.87,https://nsearchives.nseindia.com/30d/SUVENPHAR-EQ.svg,https://nsearchives.nseindia.com/today/SUVENPHAREQN.svg,EQ,SUVENPHAR,Suven Pharmaceuticals Limited,Pharmaceuticals,['EQ'],[],False,False,True,False,False,[],False,False,INE03QK01018,INE03QK01018,2020-03-09,False,False,02-May-2025 10:43:47,02-May-2025 09:07:22,False
0,STARCEMENT,STARCEMENTEQN,220.24,224.09,219.51,220.0,218.35,1.65,0.76,18477965618.21,256.0,171.55,627397,0,139577010.59,,14.0625,-28.242494899446218,-7.95,30-Apr-2024,https://nsearchives.nseindia.com/365d/STARCEMENT-EQ.svg,01-Apr-2025,1.35,https://nsearchives.nseindia.com/30d/STARCEMENT-EQ.svg,https://nsearchives.nseindia.com/today/STARCEMENTEQN.svg,EQ,STARCEMENT,Star Cement Limited,Cement & Cement Products,['EQ'],[],False,False,True,False,False,[],False,False,INE460H01021,INE460H01021,2017-06-16,False,False,02-May-2025 10:43:47,02-May-2025 09:07:22,False
0,MEDANTA,MEDANTAEQN,1208.7,1215.0,1184.0,1206.3,1197.2,9.1,0.76,100147459998.03,1511.0,935.5,44007,0,52881451.62,,20.165453342157512,-28.947087119187596,-17.16,30-Apr-2024,https://nsearchives.nseindia.com/365d/MEDANTA-EQ.svg,01-Apr-2025,-2.75,https://nsearchives.nseindia.com/30d/MEDANTA-EQ.svg,https://nsearchives.nseindia.com/today/MEDANTAEQN.svg,EQ,MEDANTA,Global Health Limited,Hospital,"['EQ', 'T0']",[],False,False,True,False,False,[],False,False,INE474Q01031,INE474Q01031,2022-11-16,False,False,02-May-2025 10:43:47,02-May-2025 09:07:22,False
0,SAFARI,SAFARIEQN,2000.0,2040.9,1996.0,2019.3,2004.1,15.2,0.76,45149023398.12,2744.7,1670.15,5672,0,11440367.28,,26.429117936386486,-20.905307906475457,-5.18,30-Apr-2024,https://nsearchives.nseindia.com/365d/SAFARI-EQ.svg,01-Apr-2025,3.18,https://nsearchives.nseindia.com/30d/SAFARI-EQ.svg,https://nsearchives.nseindia.com/today/SAFARIEQN.svg,EQ,SAFARI,Safari Industries (India) Limited,Plastic Products - Consumer,['EQ'],[],False,False,True,False,False,[],False,False,INE429E01023,INE429E01023,2019-09-12,False,False,02-May-2025 10:43:47,02-May-2025 09:07:22,False
0,INDIANB,INDIANBEQN,566.3,575.55,566.0,570.0,565.8,4.2,0.74,200869222910.54,632.7,473.9,720555,0,411242355.15,,9.909909909909917,-20.278539776324124,3.2,30-Apr-2024,https://nsearchives.nseindia.com/365d/INDIANB-EQ.svg,01-Apr-2025,6.56,https://nsearchives.nseindia.com/30d/INDIANB-EQ.svg,https://nsearchives.nseindia.com/today/INDIANBEQN.svg,EQ,INDIANB,Indian Bank,Public Sector Bank,['EQ'],[],True,False,True,True,False,[],False,False,INE562A01011,INE562A01011,2007-03-01,False,False,02-May-2025 10:43:47,02-May-2025 09:07:22,False
0,VTL,VTLEQN,448.2,458.95,447.35,457.55,454.2,3.35,0.74,46753478869.07,592.0,361.1,36233,0,16452680.64,,22.711148648648646,-26.710052617003594,1.94,30-Apr-2024,https://nsearchives.nseindia.com/365d/VTL-EQ.svg,01-Apr-2025,14.05,https://nsearchives.nseindia.com/30d/VTL-EQ.svg,https://nsearchives.nseindia.com/today/VTLEQN.svg,EQ,VTL,Vardhman Textiles Limited,Other Textile Products,['EQ'],[],False,False,True,False,False,['BE'],False,False,INE825A01020,INE825A01020,2003-01-14,False,False,02-May-2025 10:43:47,02-May-2025 09:07:22,False
0,VARROC,VARROCEQN,430.65,437.15,424.3,435.25,432.05,3.2,0.74,16621346134.29,716.9,374.1,26117,0,11242846.16,,39.28720881573441,-16.345896819032337,-17.81,30-Apr-2024,https://nsearchives.nseindia.com/365d/VARROC-EQ.svg,01-Apr-2025,0.92,https://nsearchives.nseindia.com/30d/VARROC-EQ.svg,https://nsearchives.nseindia.com/today/VARROCEQN.svg,EQ,VARROC,Varroc Engineering Limited,Auto Components & Equipments,['EQ'],[],False,False,True,False,False,[],False,False,INE665L01035,INE665L01035,2018-07-06,False,False,02-May-2025 10:43:47,02-May-2025 09:07:22,False
0,KSL,KSLEQN,694.5,709.45,692.55,703.85,698.7,5.15,0.74,10693477893.21,1277.0,651.0,15343,0,10787203.01,,44.88253719655442,-8.118279569892476,-20.89,30-Apr-2024,https://nsearchives.nseindia.com/365d/KSL-EQ.svg,01-Apr-2025,-8.37,https://nsearchives.nseindia.com/30d/KSL-EQ.svg,https://nsearchives.nseindia.com/today/KSLEQN.svg,EQ,KSL,Kalyani Steels Limited,Iron & Steel Products,['EQ'],[],False,False,True,False,False,[],False,False,INE907A01026,INE907A01026,2010-05-19,False,False,02-May-2025 10:43:47,02-May-2025 09:07:22,False
0,NYKAA,NYKAAEQN,195.4,196.91,192.7,195.78,194.37,1.41,0.73,266088831609.86,229.8,149.75,1236048,0,241214767.2,,14.804177545691909,-30.737896494156928,9.97,30-Apr-2024,https://nsearchives.nseindia.com/365d/NYKAA-EQ.svg,01-Apr-2025,8.09,https://nsearchives.nseindia.com/30d/NYKAA-EQ.svg,https://nsearchives.nseindia.com/today/NYKAAEQN.svg,EQ,NYKAA,FSN E-Commerce Ventures Limited,E-Retail/ E-Commerce,['EQ'],[],True,False,True,False,False,[],False,False,INE388Y01029,INE388Y01029,2021-11-10,False,False,02-May-2025 10:43:47,02-May-2025 09:07:22,False
0,KNRCON,KNRCONEQN,218.71,221.67,216.2,220.31,218.71,1.6,0.73,31714104750.86,415.4,192.55,349480,0,76742313.2,,46.9643716899374,-14.417034536484024,-17.69,30-Apr-2024,https://nsearchives.nseindia.com/365d/KNRCON-EQ.svg,01-Apr-2025,-4.47,https://nsearchives.nseindia.com/30d/KNRCON-EQ.svg,https://nsearchives.nseindia.com/today/KNRCONEQN.svg,EQ,KNRCON,KNR Constructions Limited,Civil Construction,['EQ'],[],False,False,True,False,False,[],False,False,INE634I01029,INE634I01029,2008-02-18,False,False,02-May-2025 10:43:47,02-May-2025 09:07:22,False
0,DIVISLAB,DIVISLABEQN,6080.0,6153.0,6060.0,6131.0,6087.0,44.0,0.72,776278031725.26,6308.5,3724.0,390647,0,2388439196.82,,2.8136641039866848,-64.63480128893663,52.08,30-Apr-2024,https://nsearchives.nseindia.com/365d/DIVISLAB-EQ.svg,01-Apr-2025,9.68,https://nsearchives.nseindia.com/30d/DIVISLAB-EQ.svg,https://nsearchives.nseindia.com/today/DIVISLABEQN.svg,EQ,DIVISLAB,Divi's Laboratories Limited,Pharmaceuticals,"['EQ', 'T0']",[],True,False,True,False,False,[],False,False,INE361B01024,INE361B01024,2003-03-12,False,False,02-May-2025 10:43:47,02-May-2025 09:07:22,False
0,BHARATFORG,BHARATFORGEQN,1104.0,1120.6,1103.0,1112.2,1104.2,8.0,0.72,295768529921.79,1804.5,919.1,288834,0,321356708.4,,38.365198115821556,-21.00968338592101,-13.14,30-Apr-2024,https://nsearchives.nseindia.com/365d/BHARATFORG-EQ.svg,01-Apr-2025,-3.87,https://nsearchives.nseindia.com/30d/BHARATFORG-EQ.svg,https://nsearchives.nseindia.com/today/BHARATFORGEQN.svg,EQ,BHARATFORG,Bharat Forge Limited,Auto Components & Equipments,['EQ'],[],True,False,True,True,False,['W2'],False,False,INE465A01025,INE465A01025,2003-04-04,False,False,02-May-2025 10:43:47,02-May-2025 09:07:22,False
0,BERGEPAINT,BERGEPAINTEQN,542.0,552.7,542.0,548.0,544.2,3.8,0.7,155603418485.45,629.5,437.75,296208,0,161726605.92,,12.946783161239079,-25.185608223872073,7.01,30-Apr-2024,https://nsearchives.nseindia.com/365d/BERGEPAINT-EQ.svg,01-Apr-2025,10.27,https://nsearchives.nseindia.com/30d/BERGEPAINT-EQ.svg,https://nsearchives.nseindia.com/today/BERGEPAINTEQN.svg,EQ,BERGEPAINT,Berger Paints (I) Limited,Paints,['EQ'],[],False,False,True,False,False,[],False,False,INE463A01038,INE463A01038,1999-11-24,False,False,02-May-2025 10:43:47,02-May-2025 09:07:22,False
0,JBMA,JBMAEQN,653.45,661.7,640.3,654.75,650.2,4.55,0.7,26324979003.07,1169.38,489.8,173223,0,112849587.81,,44.00879098325609,-33.677011024908126,-65.86,30-Apr-2024,https://nsearchives.nseindia.com/365d/JBMA-EQ.svg,01-Apr-2025,7.3,https://nsearchives.nseindia.com/30d/JBMA-EQ.svg,https://nsearchives.nseindia.com/today/JBMAEQN.svg,EQ,JBMA,JBM Auto Limited,Auto Components & Equipments,"['EQ', 'T0']",[],False,False,True,False,False,[],False,False,INE927D01051,INE927D01051,2004-12-17,False,False,02-May-2025 10:43:47,02-May-2025 09:07:22,False
0,AMBER,AMBEREQN,6150.0,6223.0,6068.0,6198.0,6155.5,42.5,0.69,126371098593.87,8177.0,3310.0,121067,0,744641954.22,,24.202030084383026,-87.25075528700906,60.02,30-Apr-2024,https://nsearchives.nseindia.com/365d/AMBER-EQ.svg,01-Apr-2025,-10.52,https://nsearchives.nseindia.com/30d/AMBER-EQ.svg,https://nsearchives.nseindia.com/today/AMBEREQN.svg,EQ,AMBER,Amber Enterprises India Limited,Household Appliances,['EQ'],[],False,False,True,False,False,[],False,False,INE371P01015,INE371P01015,2018-01-30,False,False,02-May-2025 10:43:47,02-May-2025 09:07:22,False
0,IOB,IOBEQN,37.54,37.99,37.18,37.79,37.53,0.26,0.69,26335699261.1,75.55,33.5,2752219,0,103676089.73,,49.9801455989411,-12.805970149253728,-44.89,30-Apr-2024,https://nsearchives.nseindia.com/365d/IOB-EQ.svg,01-Apr-2025,-0.45,https://nsearchives.nseindia.com/30d/IOB-EQ.svg,https://nsearchives.nseindia.com/today/IOBEQN.svg,EQ,IOB,Indian Overseas Bank,Public Sector Bank,['EQ'],[],False,False,True,False,False,['IL'],False,False,INE565A01014,INE565A01014,2000-12-07,False,False,02-May-2025 10:43:47,02-May-2025 09:07:22,False
0,ZEEL,ZEELEQN,107.0,107.7,105.45,107.07,106.35,0.72,0.68,98543264761.98,168.7,89.32,3016702,0,322123439.56,,36.53230586840546,-19.872369010300048,-27.63,30-Apr-2024,https://nsearchives.nseindia.com/365d/ZEEL-EQ.svg,01-Apr-2025,4.68,https://nsearchives.nseindia.com/30d/ZEEL-EQ.svg,https://nsearchives.nseindia.com/today/ZEELEQN.svg,EQ,ZEEL,Zee Entertainment Enterprises Limited,TV Broadcasting & Software Production,"['EQ', 'T0']",[],False,False,True,False,False,"['P2', 'O2', 'O1', 'P1']",False,False,INE256A01028,INE256A01028,1998-09-09,False,False,02-May-2025 10:43:47,02-May-2025 09:07:22,False
0,PAISALO,PAISALOEQN,32.11,32.7,31.91,32.47,32.25,0.22,0.68,18489411445.34,82.0,29.45,533866,0,17275903.76,,60.40243902439025,-10.25466893039049,-54.83,30-Apr-2024,https://nsearchives.nseindia.com/365d/PAISALO-EQ.svg,01-Apr-2025,-5.59,https://nsearchives.nseindia.com/30d/PAISALO-EQ.svg,https://nsearchives.nseindia.com/today/PAISALOEQN.svg,EQ,PAISALO,Paisalo Digital Limited,Non Banking Financial Company (NBFC),['EQ'],[],False,False,False,False,False,['BE'],False,False,INE420C01059,,2011-10-17,False,False,02-May-2025 10:43:47,02-May-2025 09:07:22,False
0,RAINBOW,RAINBOWEQN,1390.0,1409.8,1354.1,1391.0,1381.7,9.3,0.67,69257428471.06,1709.6,1079.1,70634,0,97551911.06,,18.63593823116518,-28.903716059679372,0.47,30-Apr-2024,https://nsearchives.nseindia.com/365d/RAINBOW-EQ.svg,01-Apr-2025,0.76,https://nsearchives.nseindia.com/30d/RAINBOW-EQ.svg,https://nsearchives.nseindia.com/today/RAINBOWEQN.svg,EQ,RAINBOW,Rainbow Childrens Medicare Limited,Hospital,['EQ'],[],False,False,True,False,False,[],False,False,INE961O01016,INE961O01016,2022-05-10,False,False,02-May-2025 10:43:47,02-May-2025 09:07:22,False
0,KIRLPNU,KIRLPNUEQN,1142.4,1148.0,1115.0,1139.2,1131.6,7.6,0.67,43070931996.51,1817.0,953.0,58636,0,66462733.28,,37.3032471106219,-19.5383001049318,8.19,30-Apr-2024,https://nsearchives.nseindia.com/365d/KIRLPNU-EQ.svg,01-Apr-2025,-6.19,https://nsearchives.nseindia.com/30d/KIRLPNU-EQ.svg,https://nsearchives.nseindia.com/today/KIRLPNUEQN.svg,EQ,KIRLPNU,Kirloskar Pneumatic Company Limited,Compressors Pumps & Diesel Engines,['EQ'],[],False,False,True,False,False,[],False,False,INE811A01020,INE811A01020,2023-04-26,False,False,02-May-2025 10:43:47,02-May-2025 09:07:22,False
0,IREDA,IREDAEQN,166.15,168.2,165.81,168.16,167.06,1.1,0.66,112987300597.06,310.0,137.01,3010087,0,503978866.41,,45.75483870967742,-22.73556674695278,-6.28,30-Apr-2024,https://nsearchives.nseindia.com/365d/IREDA-EQ.svg,01-Apr-2025,3.98,https://nsearchives.nseindia.com/30d/IREDA-EQ.svg,https://nsearchives.nseindia.com/today/IREDAEQN.svg,EQ,IREDA,Indian Renewable Energy Development Agency Limited,Financial Institution,['EQ'],[],True,False,True,True,False,"['N4', 'N1']",False,False,INE202E01016,INE202E01016,2023-11-29,False,False,02-May-2025 10:43:47,02-May-2025 09:07:22,False
0,SOLARINDS,SOLARINDSEQN,13150.0,13325.0,13099.0,13259.0,13172.0,87.0,0.66,322105158062.27,13664.0,7888.25,21926,0,290257703.56,,2.963992974238876,-68.08544353944157,46.88,30-Apr-2024,https://nsearchives.nseindia.com/365d/SOLARINDS-EQ.svg,01-Apr-2025,18.33,https://nsearchives.nseindia.com/30d/SOLARINDS-EQ.svg,https://nsearchives.nseindia.com/today/SOLARINDSEQN.svg,EQ,SOLARINDS,Solar Industries India Limited,Explosives,['EQ'],[],True,False,True,False,False,['BE'],False,False,INE343H01029,INE343H01029,2006-04-03,False,False,02-May-2025 10:43:47,02-May-2025 09:07:22,False
0,TRANSRAILL,TRANSRAILLEQN,460.0,466.2,457.7,464.15,461.1,3.05,0.66,10998959741.27,718.9,394.55,246517,0,113908110.19,,35.436082904437335,-17.640349765555687,-,-,-,01-Apr-2025,-5.48,https://nsearchives.nseindia.com/30d/TRANSRAILL-EQ.svg,https://nsearchives.nseindia.com/today/TRANSRAILLEQN.svg,EQ,TRANSRAILL,Transrail Lighting Limited,Heavy Electrical Equipment,['EQ'],[],False,False,False,False,False,[],False,False,INE454P01035,,2024-12-27,False,False,02-May-2025 10:43:47,02-May-2025 09:07:22,False
0,JKCEMENT,JKCEMENTEQN,5107.0,5184.0,5103.5,5147.0,5112.7,34.0,0.66,214746298173.43,5323.0,3642.0,13833,0,71111718.09,,3.306406161938756,-41.32344865458539,27.83,30-Apr-2024,https://nsearchives.nseindia.com/365d/JKCEMENT-EQ.svg,01-Apr-2025,3.66,https://nsearchives.nseindia.com/30d/JKCEMENT-EQ.svg,https://nsearchives.nseindia.com/today/JKCEMENTEQN.svg,EQ,JKCEMENT,JK Cement Limited,Cement & Cement Products,['EQ'],[],False,False,True,False,False,[],False,False,INE823G01014,INE823G01014,2006-03-14,False,False,02-May-2025 10:43:47,02-May-2025 09:07:22,False
0,UNIMECH,UNIMECHEQN,926.0,929.0,905.3,917.5,911.5,6.0,0.66,4095872610.4,1523.75,850.0,42877,0,39360228.46,,39.78671041837572,-7.9411764705882355,-,-,-,01-Apr-2025,-5.93,https://nsearchives.nseindia.com/30d/UNIMECH-EQ.svg,https://nsearchives.nseindia.com/today/UNIMECHEQN.svg,EQ,UNIMECH,Unimech Aerospace and Manufacturing Limited,Aerospace & Defense,['EQ'],[],False,False,False,False,False,[],False,False,INE0U3I01011,,2024-12-31,False,False,02-May-2025 10:43:47,02-May-2025 09:07:22,False
0,GRINFRA,GRINFRAEQN,1058.9,1060.9,1033.1,1044.9,1038.1,6.8,0.66,25574137452.48,1860.0,901.0,21781,0,22824963.33,,43.82258064516128,-15.971143174250843,-24.21,30-Apr-2024,https://nsearchives.nseindia.com/365d/GRINFRA-EQ.svg,01-Apr-2025,-1.03,https://nsearchives.nseindia.com/30d/GRINFRA-EQ.svg,https://nsearchives.nseindia.com/today/GRINFRAEQN.svg,EQ,GRINFRA,G R Infraprojects Limited,Civil Construction,"['EQ', 'T0']",[],False,False,True,False,False,[],False,False,INE201P01022,INE201P01022,2021-07-19,False,False,02-May-2025 10:43:47,02-May-2025 09:07:22,False
0,LUXIND,LUXINDEQN,1370.0,1382.0,1362.9,1381.0,1372.0,9.0,0.66,10695002699.94,2493.0,1169.05,9710,0,13347754.4,,44.604893702366624,-18.130105641332708,-8.31,30-Apr-2024,https://nsearchives.nseindia.com/365d/LUXIND-EQ.svg,01-Apr-2025,-0.6,https://nsearchives.nseindia.com/30d/LUXIND-EQ.svg,https://nsearchives.nseindia.com/today/LUXINDEQN.svg,EQ,LUXIND,Lux Industries Limited,Garments & Apparels,['EQ'],[],False,False,False,False,False,[],False,False,INE150G01020,,2015-11-30,False,False,02-May-2025 10:43:47,02-May-2025 09:07:22,False
0,TATACONSUM,TATACONSUMEQN,1157.0,1176.2,1157.0,1173.4,1165.8,7.6,0.65,762043099964.9,1250.1,882.9,317418,0,371248918.62,,6.135509159267245,-32.90293351455432,5.18,30-Apr-2024,https://nsearchives.nseindia.com/365d/TATACONSUM-EQ.svg,01-Apr-2025,17.49,https://nsearchives.nseindia.com/30d/TATACONSUM-EQ.svg,https://nsearchives.nseindia.com/today/TATACONSUMEQN.svg,EQ,TATACONSUM,TATA CONSUMER PRODUCTS LIMITED,Tea & Coffee,['EQ'],[],True,False,True,False,False,[],False,False,INE192A01025,INE192A01025,1998-11-18,False,False,02-May-2025 10:43:47,02-May-2025 09:07:22,False
0,HERITGFOOD,HERITGFOODEQN,396.0,396.0,385.4,393.0,390.5,2.5,0.64,16735508700.37,727.35,325.4,127938,0,50081330.1,,45.968240874407094,-20.774431468961286,17.44,30-Apr-2024,https://nsearchives.nseindia.com/365d/HERITGFOOD-EQ.svg,01-Apr-2025,-0.95,https://nsearchives.nseindia.com/30d/HERITGFOOD-EQ.svg,https://nsearchives.nseindia.com/today/HERITGFOODEQN.svg,EQ,HERITGFOOD,Heritage Foods Limited,Dairy Products,['EQ'],[],False,False,True,False,False,['BE'],False,False,INE978A01027,INE978A01027,1996-11-27,False,False,02-May-2025 10:43:47,02-May-2025 09:07:22,False
